CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.04.01.02;Intangível;454967.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.04.01.02;Intangível;452114.0000000000;N
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-03-31;1.02.04.02;Goodwill;0.0000000000;S
51.466.860/0001-56;2025-03-31;1;SAO MARTINHO S.A.;020516;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-03-31;1.02.04.02;Goodwill;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1;Ativo Total;10621358.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1;Ativo Total;11106595.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01;Ativo Circulante;6350714.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01;Ativo Circulante;6210390.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.01;Caixa e Equivalentes de Caixa;2800256.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.01;Caixa e Equivalentes de Caixa;2530204.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.02;Aplicações Financeiras;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.02;Aplicações Financeiras;1740.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.02.01.01;Títulos para Negociação;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.02.01.02;Títulos Designados a Valor Justo;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.03;Contas a Receber;1359367.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.03;Contas a Receber;1153993.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.03.01;Clientes;1359367.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.03.01;Clientes;1153993.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.03.02;Outras Contas a Receber;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.03.02;Outras Contas a Receber;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.04;Estoques;1919767.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.04;Estoques;2212803.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.05;Ativos Biológicos;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.05;Ativos Biológicos;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.06;Tributos a Recuperar;203758.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.06;Tributos a Recuperar;208196.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.06.01;Tributos Correntes a Recuperar;203758.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.06.01;Tributos Correntes a Recuperar;208196.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.07;Despesas Antecipadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.07;Despesas Antecipadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08;Outros Ativos Circulantes;67566.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08;Outros Ativos Circulantes;103454.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.01;Ativos Não-Correntes a Venda;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.02;Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.03;Outros;67566.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.03;Outros;103454.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.03.01;Instrumentos Financeiros - Derivativos;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.03.01;Instrumentos Financeiros - Derivativos;1324.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.03.02; Créditos com Partes Relacionadas ;18348.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.03.02; Créditos com Partes Relacionadas ;50476.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.03.03;Adiantamento a fornecedores;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.03.03;Adiantamento a fornecedores;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.03.04;Adiantamento de Juros sobre Capital Próprio;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.03.04;Adiantamento de Juros sobre Capital Próprio;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.01.08.03.05; Outros Créditos;49218.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.01.08.03.05; Outros Créditos;51654.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02;Ativo Não Circulante;4270644.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02;Ativo Não Circulante;4896205.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01;Ativo Realizável a Longo Prazo;655267.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01;Ativo Realizável a Longo Prazo;853374.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.01.01;Títulos Designados a Valor Justo;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;14941.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;15032.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.04;Contas a Receber;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.04;Contas a Receber;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.04.01;Clientes;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.04.01;Clientes;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.04.02;Outras Contas a Receber;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.05;Estoques;54218.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.05;Estoques;65501.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.06;Ativos Biológicos;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.06;Ativos Biológicos;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.07;Tributos Diferidos;89766.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.07;Tributos Diferidos;141822.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;89766.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.07.01;Imposto de Renda e Contribuição Social Diferidos;141822.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.08;Despesas Antecipadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.08;Despesas Antecipadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.09;Créditos com Partes Relacionadas;32342.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.09;Créditos com Partes Relacionadas;198263.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.09.01;Créditos com Coligadas;32342.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.09.01;Créditos com Coligadas;5248.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.09.03;Créditos com Controladores;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.09.04;Créditos com Outras Partes Relacionadas;193015.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10;Outros Ativos Não Circulantes;464000.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10;Outros Ativos Não Circulantes;432756.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10.03; Impostos a Recuperar ;104206.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10.03; Impostos a Recuperar ;105401.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10.04; Depósitos Judiciais ;39544.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10.04; Depósitos Judiciais ;43139.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10.05;Adiantamento a fornecedores;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10.05;Adiantamento a fornecedores;0.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10.06; Outros Créditos ;14274.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10.06; Outros Créditos ;12755.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.01.10.07;Ativo de Indenização;305976.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.01.10.07;Ativo de Indenização;271461.0000000000;N
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.02;Investimentos;77165.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.02;Investimentos;119602.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.02.01;Participações Societárias;49292.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.02.01;Participações Societárias;91729.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.02.01.01;Participações em Coligadas;49292.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2025-02-28;1.02.02.01.01;Participações em Coligadas;91729.0000000000;S
64.904.295/0001-03;2025-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Consolidado - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2024-02-28;1.02.02.01.04;Participações em Controladas em Conjunto;0.0000000000;S
